,Dice-ET,Dice-TC,Dice-WT,HD95-ET,HD95-TC,HD95-WT,Sensitivity-ET,Sensitivity-TC,Sensitivity-WT,Specificity-ET,Specificity-TC,Specificity-WT,LesionWise_Dice-ET,LesionWise_Dice-TC,LesionWise_Dice-WT,LesionWise_HD95-ET,LesionWise_HD95-TC,LesionWise_HD95-WT,ID
5,0.0,0.7899828142901781,0.8254303171881967,374.0,8.0,7.0,0.0,0.7203556843005033,0.7802312605361256,1.0,0.9990154649013859,0.9989498817585178,1.0,0.7899828142901781,0.8254303171881967,0.0,8.0,7.0,BraTS-PED-00009-000.nii.gz
6,0.918619848392437,0.7071219042429848,0.9442658485956243,2.23606797749979,11.224972160321824,2.0,0.9590866707602738,0.5488944407286461,0.9369594342116055,0.9993614383744133,0.9999587597656648,0.9994081610273753,0.6202094045945085,0.7071219042429848,0.9442658485956243,125.81649658092772,11.224972160321824,2.0,BraTS-PED-00010-000.nii.gz
7,0.0,0.667881161147527,0.7323724067710322,374.0,8.246211251235321,7.874007874011811,0.0,0.7512639803891528,0.7779956058813587,0.9998767921146954,0.9985381759293418,0.9988476599484291,0.0,0.3339803841438496,0.7323724067710322,374.0,191.12310562561765,7.874007874011811,BraTS-PED-00019-000.nii.gz
8,0.0,0.9316349990750773,0.9320475030690554,374.0,3.0,3.0,0.0,0.9195696119986958,0.9258298011085752,0.9999939516129033,0.999527641341833,0.9994730732404471,0.0,0.9316349990750773,0.9320475030690554,374.0,3.0,3.0,BraTS-PED-00020-000.nii.gz
9,0.011591962905718702,0.8720185638385555,0.8722284902957544,24.73863375370596,5.744562646538029,5.744562646538029,0.005836575875486381,0.7944778188539742,0.7948706099815157,0.9999996638817401,0.9998651617608658,0.9998648241025041,0.011591962905718702,0.8720185638385555,0.8722284902957544,24.73863375370596,5.744562646538029,5.744562646538029,BraTS-PED-00021-000.nii.gz
10,0.0,0.6616373170705973,0.9394169877147439,374.0,19.131126469708992,3.1622776601683795,0.0,0.49455818795545603,0.8960649791025944,0.9998872087813621,0.9999971797944228,0.9999167474656202,0.0,0.6616373170705973,0.9394169877147439,374.0,19.131126469708992,3.1622776601683795,BraTS-PED-00023-000.nii.gz
11,0.573299920264267,0.6810737165550628,0.7540290545908523,4.69041575982343,14.730919862656235,12.529964086141668,0.7590107072839692,0.532923537550752,0.7310363798913417,0.9993393390633208,0.9998410610279502,0.9982924340747541,0.5734632256594314,0.6811428240103208,0.37703859768598325,4.69041575982343,14.696938456699069,193.22494979899437,BraTS-PED-00024-000.nii.gz
12,0.9617609254498715,0.9694790452230472,0.93691163993374,1.0,1.7320508075688772,3.7416573867739413,0.9706645438999941,0.9719002977288944,0.8997303466694258,0.999817519109898,0.9998486614527443,0.9996316119360013,0.9617609254498715,0.9695028410834162,0.93691163993374,1.0,1.7320508075688772,3.7416573867739413,BraTS-PED-00025-000.nii.gz
13,0.8809806582965728,0.9512883963634408,0.9694773986773834,1.0,2.0,1.0,0.9413097665986857,0.9798581481686707,0.9774081371059627,0.9995152670662878,0.9996744230089701,0.999250641133363,0.8809806582965728,0.9514419455504143,0.9694859584787714,1.0,2.0,1.0,BraTS-PED-00026-000.nii.gz
14,0.0,0.9461511375780676,0.9246133632276184,84.7938677028003,2.23606797749979,14.352700094407323,0.0,0.9692325216422821,0.9707159037699794,0.9999485886924021,0.9992896362838327,0.9988480029508482,0.0,0.9461745173745174,0.924635654616247,374.0,2.23606797749979,14.352700094407323,BraTS-PED-00032-000.nii.gz
15,0.0,0.9430278191273416,0.9485060033819209,374.0,2.23606797749979,2.0,0.0,0.9045561592523226,0.9308746361091024,0.9999834229390681,0.9999158221934843,0.9998058387871449,0.0,0.9430278191273416,0.9485060033819209,374.0,2.23606797749979,2.0,BraTS-PED-00036-000.nii.gz
16,0.9357909508097243,0.8795005088428638,0.8980678128493107,2.0,3.7416573867739413,3.4641016151377544,0.8914661463978611,0.7989206476114331,0.8428835489833642,0.9999785734181826,0.9999599236101351,0.9999231026821672,0.9357909508097243,0.8795005088428638,0.8980678128493107,2.0,3.7416573867739413,3.4641016151377544,BraTS-PED-00037-000.nii.gz
17,0.8471315699072484,0.9655324042754702,0.9641697100254127,8.48528137423857,1.0,1.0,0.7687032418952618,0.9853636646069936,0.9888156305015706,0.9999917099801533,0.9998186319386908,0.9997971689277181,0.8471315699072484,0.9655324042754702,0.9641697100254127,8.48528137423857,1.0,1.0,BraTS-PED-00039-000.nii.gz
18,0.8133822181484877,0.8557293629852997,0.9049420783569194,12.727922061357855,5.0990195135927845,2.8284271247461903,0.8885551216581556,0.806507001391397,0.9833972276686859,0.999668199631465,0.9997020537267963,0.9977930962903236,0.4067097483844356,0.8559847925470913,0.9049461400359067,193.36396103067892,5.0,2.8284271247461903,BraTS-PED-00040-000.nii.gz
19,0.9118485574181777,0.9543917454261683,0.9545513625926086,1.0,1.0,1.0,0.9369580501523318,0.951421903362434,0.9521998444117902,0.9999435213940175,0.9999450452765237,0.9999443723615424,0.9118485574181777,0.9543917454261683,0.9545513625926086,1.0,1.0,1.0,BraTS-PED-00041-000.nii.gz
20,0.6671986358270299,0.9455923357403303,0.9351548817630378,4.242640687119285,5.0990195135927845,3.3166247903554,0.9209112854556427,0.9334268799973431,0.9814819228294287,0.9968717888758226,0.9994415025907853,0.9977469599884203,0.33363213992894236,0.9456042662001212,0.9351601906335244,189.12132034355963,5.0990195135927845,3.3166247903554,BraTS-PED-00042-000.nii.gz
21,0.6896118609004039,0.9029147800776197,0.9075705674777796,14.52583904633395,5.385164807134504,5.0,0.5775902968295551,0.9014934409687184,0.9090703299830546,0.9994675388458454,0.9983854157767944,0.9983392956835594,0.6896118609004039,0.90292390568307,0.45379114404248794,14.52583904633395,5.385164807134504,189.5,BraTS-PED-00044-000.nii.gz
22,0.9170564061828763,0.9226745136504823,0.9127632368675139,2.0,8.18535277187245,4.47213595499958,0.93932651434644,0.8821598641227897,0.939603685563087,0.9992581003399273,0.9996738009637873,0.9984899597008775,0.9170564061828763,0.9226745136504823,0.9127632368675139,2.0,8.18535277187245,4.47213595499958,BraTS-PED-00046-000.nii.gz
