,Dice-ET,Dice-TC,Dice-WT,HD95-ET,HD95-TC,HD95-WT,Sensitivity-ET,Sensitivity-TC,Sensitivity-WT,Specificity-ET,Specificity-TC,Specificity-WT,LesionWise_Dice-ET,LesionWise_Dice-TC,LesionWise_Dice-WT,LesionWise_HD95-ET,LesionWise_HD95-TC,LesionWise_HD95-WT,ID
52,0.8068043742405833,0.90405135862753,0.9124488177160375,1.4142135623730951,2.8284271247461903,2.449489742783178,0.8137254901960784,0.8469377335756734,0.8688454315342533,0.9999814051105029,0.999852686660811,0.9998036943750048,0.8068043742405833,0.9040710665431358,0.9124683788534923,1.4142135623730951,2.8284271247461903,2.449489742783178,BraTS-PED-00099-000.nii.gz
53,0.7766453618932458,0.8740445206756404,0.8773441271491701,2.449489742783178,5.0,5.0,0.8273831431726169,0.7970147223827819,0.8032502634889335,0.9999076779974372,0.9999116713897,0.9999079629159101,0.7766453618932458,0.8740445206756404,0.8773441271491701,2.449489742783178,5.0,5.0,BraTS-PED-00100-000.nii.gz
54,0.9330522165329537,0.908262914293514,0.9611784851399217,1.0,4.47213595499958,1.0,0.9578905942542306,0.8472739900451441,0.9486063524400408,0.9998096566266149,0.9999104088384607,0.9998773186217726,0.9330522165329537,0.908262914293514,0.9611784851399217,1.0,4.47213595499958,1.0,BraTS-PED-00101-000.nii.gz
55,0.9236318407960199,0.8344521849271691,0.9083735549798124,1.0,5.830951894845301,5.385164807134504,0.9612322827001488,0.7183426217591471,0.8368063968984735,0.9997916420992468,0.9999843587011196,0.9999738936594226,0.9236318407960199,0.8344521849271691,0.9083735549798124,1.0,5.830951894845301,5.385164807134504,BraTS-PED-00102-000.nii.gz
56,0.8799579721565537,0.9150190290541168,0.9180789655968599,1.0,4.58257569495584,4.358898943540674,0.9776740113818766,0.8578452702114698,0.8650683143329563,0.999812243874022,0.9999556429869092,0.9999498035826542,0.44003677919348483,0.9150190290541168,0.9180789655968599,187.5,4.58257569495584,4.358898943540674,BraTS-PED-00103-000.nii.gz
57,0.3179650238473768,0.9643914490475121,0.9644797325532805,27.622454633866266,1.0,1.0,0.2898550724637681,0.9814241486068112,0.9831071955451202,0.9999793898845778,0.999707878705022,0.9996990947956125,0.0898876404494382,0.9643914490475121,0.9644797325532805,299.9211102550928,1.0,1.0,BraTS-PED-00104-000.nii.gz
58,0.5555555555555556,0.8158321952225114,0.8672395481316983,4.123105625617661,4.58257569495584,4.123105625617661,0.3992015968063872,0.7732512700273544,0.7870317634173056,0.9999957432498585,0.9997187771960975,0.9999282439705003,0.5555555555555556,0.8158321952225114,0.8672395481316983,4.123105625617661,4.58257569495584,4.123105625617661,BraTS-PED-00105-000.nii.gz
59,0.0,0.9414858884132628,0.9414472372736993,374.0,1.4142135623730951,1.4142135623730951,0.0,0.9353443615526003,0.9361372400619887,0.9999983198924731,0.9998391056973325,0.9998360720757039,0.0,0.9414858884132628,0.9414472372736993,374.0,1.4142135623730951,1.4142135623730951,BraTS-PED-00106-000.nii.gz
60,0.0,0.9632536276313101,0.9629100701811654,374.0,1.0,1.0,0.0,0.9775178364028538,0.9788866766218682,0.9999582213261649,0.9998589380913425,0.9998529856381906,0.0,0.9632536276313101,0.9629100701811654,374.0,1.0,1.0,BraTS-PED-00107-000.nii.gz
61,0.8029242689327668,0.9196120116927983,0.9230147537874102,1.4142135623730951,13.0,12.68857754044952,0.9976708074534162,0.8718958159457033,0.8812339574508291,0.999648155703711,0.9998257092308791,0.9997977324601723,0.8029242689327668,0.9196120116927983,0.9230147537874102,1.4142135623730951,13.0,12.68857754044952,BraTS-PED-00108-000.nii.gz
62,0.9288166252132624,0.8153181461115475,0.9201716738197425,3.0,9.486832980505138,6.708203932499369,0.9174449768537318,0.6937370496624558,0.8694202729708658,0.9998393867313672,0.9999047972334076,0.9997434330719307,0.9289502898729493,0.8153227209220116,0.9201760376356325,3.0,9.486832980505138,6.708203932499369,BraTS-PED-00109-000.nii.gz
63,0.9539982524837384,0.870623077525026,0.9481881019174596,1.4142135623730951,13.152946437965905,3.1622776601683795,0.9198258916034822,0.988855767653011,0.9379344871978258,0.9999382890289175,0.9976647873237636,0.9993566358449645,0.9539982524837384,0.8706440408612895,0.9482018133703527,1.4142135623730951,13.152946437965905,3.1622776601683795,BraTS-PED-00110-000.nii.gz
64,0.7812428266929005,0.89558040847894,0.9146967940353243,4.47213595499958,5.477225575051661,5.0,0.735762816553428,0.9268472491364058,0.8640279330632893,0.9997314799126104,0.9992356306902611,0.9996883958760305,0.3908008267445294,0.89560775054954,0.9146967940353243,189.2360679774998,5.477225575051661,5.0,BraTS-PED-00111-000.nii.gz
65,0.9051760331074192,0.8945621045339731,0.9441839202501032,1.4142135623730951,6.4031242374328485,3.0,0.8853690015252845,0.9619199883725156,0.9540889312749598,0.999728353385261,0.9988295898616899,0.9994933918616772,0.9051760331074192,0.8945696617443314,0.9441908820775238,1.4142135623730951,6.4031242374328485,3.0,BraTS-PED-00112-000.nii.gz
66,0.7322272380840711,0.8930263724692481,0.9188090167021642,5.385164807134504,5.0,4.123105625617661,0.6467140282927031,0.8111670082603565,0.8560399975156823,0.9993490785012453,0.9998989390885583,0.9998654042037233,0.3661179119178275,0.8930294255404255,0.9188120791947203,189.69258240356726,5.0,4.123105625617661,BraTS-PED-00113-000.nii.gz
67,0.8734000988009162,0.816274358479645,0.9029189470940839,2.23606797749979,5.830951894845301,3.3166247903554,0.8643555555555555,0.9403756390308957,0.9451643704815168,0.9998549920094205,0.9992654324285376,0.9996335057899685,0.8734000988009162,0.816274358479645,0.9029189470940839,2.23606797749979,5.830951894845301,3.3166247903554,BraTS-PED-00114-000.nii.gz
68,0.8181818181818182,0.32564284029252183,0.3270481757330065,1.0,22.11334438749598,22.02271554554524,0.8408304498269896,0.19787844036697247,0.19891055045871558,0.9999930553307561,0.9999658831768149,0.9999657709504228,0.8181818181818182,0.32564284029252183,0.3270481757330065,1.0,22.11334438749598,22.02271554554524,BraTS-PED-00115-000.nii.gz
69,0.7532237387828972,0.7976066532030456,0.8740017495837684,5.0,8.48528137423857,4.898979485566356,0.6914610086186009,0.735421341167218,0.9072663664819806,0.9995307395380818,0.9989375151698721,0.9977096033634716,0.753294745376044,0.7976316664262373,0.8740193667507882,5.0,8.366600265340756,4.898979485566356,BraTS-PED-00116-000.nii.gz
