,Dice-ET,Dice-TC,Dice-WT,HD95-ET,HD95-TC,HD95-WT,Sensitivity-ET,Sensitivity-TC,Sensitivity-WT,Specificity-ET,Specificity-TC,Specificity-WT,LesionWise_Dice-ET,LesionWise_Dice-TC,LesionWise_Dice-WT,LesionWise_HD95-ET,LesionWise_HD95-TC,LesionWise_HD95-WT,ID
17,0.864173857462448,0.9661437109481119,0.966137888956681,7.615773105863909,1.0,1.0,0.8428927680798005,0.9821188166660914,0.9839138389312714,0.9999806192779258,0.9998341392450482,0.999827846425077,0.4341682723185613,0.9661437109481119,0.966137888956681,190.80788655293196,1.0,1.0,BraTS-PED-00039-000.nii.gz
18,0.857500782962731,0.4425449037004977,0.8475961902837077,3.605551275463989,16.97056274847714,4.123105625617661,0.8224692099729649,0.6054057254507238,0.818198667486075,0.9998926891001393,0.9957060882566332,0.9986940097469975,0.857500782962731,0.4426142574214565,0.8476004729326879,3.605551275463989,17.69180601295413,4.123105625617661,BraTS-PED-00040-000.nii.gz
19,0.8212351029252438,0.9487677500107903,0.948817538408424,1.0,1.0,1.0,0.710569486758847,0.9500388970524678,0.9502117728412136,0.9999904748382767,0.9999316991293938,0.9999315869768969,0.8212351029252438,0.9487677500107903,0.948817538408424,1.0,1.0,1.0,BraTS-PED-00041-000.nii.gz
20,0.48636904886252064,0.9130029745366587,0.9290167743542284,12.083045973594572,6.48074069840786,4.242640687119285,0.3512673506336753,0.9276563239482227,0.9779070044567316,0.9996528332092917,0.9985717953017867,0.9975602054938697,0.12183915264171481,0.9130141659958896,0.9290220329149391,283.561862178479,6.48074069840786,4.242640687119285,BraTS-PED-00042-000.nii.gz
21,0.5727459157410848,0.8408247268372998,0.8839371856717644,18.788294228055936,14.142135623730951,6.4031242374328485,0.42919614678520596,0.7558089471913891,0.8355194225619931,0.9996203624046838,0.9992893551344917,0.9990319586987282,0.5727459157410848,0.8408341659276223,0.8839462583009166,18.788294228055936,14.071247279470288,6.4031242374328485,BraTS-PED-00044-000.nii.gz
22,0.9097678867273565,0.9087319872654156,0.9213209651436562,2.449489742783178,6.082762530298219,3.7416573867739413,0.8844646652497343,0.9041773906157197,0.9320373570680254,0.9995931336109527,0.9990677116056318,0.9988444159417517,0.9097678867273565,0.9087319872654156,0.9213209651436562,2.449489742783178,6.082762530298219,3.7416573867739413,BraTS-PED-00046-000.nii.gz
23,0.5369350093607916,0.7397859716041534,0.9182242287434161,13.45362404707371,11.661903789690601,4.47213595499958,0.7599939430648092,0.9131941719636925,0.934182553083525,0.9992072989473845,0.9952007232186211,0.9986956668250186,0.0557233263017653,0.7397898908131533,0.9182281768383396,337.0242640687119,11.661903789690601,4.47213595499958,BraTS-PED-00047-000.nii.gz
24,0.7856355873846578,0.4347183909294294,0.8930467899155117,7.211102550927978,15.0,4.47213595499958,0.8616418699493996,0.9478569737153683,0.9549781545672869,0.9995071095023432,0.9942798183652309,0.9985665227582996,0.2619326399889799,0.434650389903773,0.8930528309544747,251.73703418364266,17.204650534085253,4.47213595499958,BraTS-PED-00048-000.nii.gz
25,0.6774679728711379,0.9171673297069092,0.9322646550369322,5.830951894845301,2.8284271247461903,2.23606797749979,0.7706154637407852,0.9209619891980027,0.9188707741160981,0.9996702594784429,0.9995175097013325,0.9996951451012431,0.11338983905958328,0.9171673297069092,0.9322646550369322,312.4831632475944,2.8284271247461903,2.23606797749979,BraTS-PED-00050-000.nii.gz
26,1.0,0.0,0.0,0.0,54.120236510939236,54.120236510939236,1.0,0.0,0.0,1.0,0.9999875658282973,0.9999875658282973,1.0,0.0,0.0,0.0,374.0,374.0,BraTS-PED-00051-000.nii.gz
27,0.4987974987974988,0.8838699714307775,0.8824434528388982,4.898979485566356,3.4641016151377544,3.4641016151377544,0.35152542372881357,0.8377488290398126,0.8394320843091335,0.9999808404434709,0.9999112665261888,0.9999033018275282,0.4987974987974988,0.8840064869874121,0.8825792551554325,4.898979485566356,3.3166247903554,3.3166247903554,BraTS-PED-00052-000.nii.gz
28,0.009345794392523364,0.8500795554394548,0.8506980219434503,22.11334438749598,12.206555615733702,12.206555615733702,0.01079136690647482,0.7858961974181083,0.7915605515061035,0.9999595641530953,0.9995134134671712,0.9994647661009802,0.0017793594306049823,0.8500795554394548,0.8506980219434503,344.2426278771073,12.206555615733702,12.206555615733702,BraTS-PED-00055-000.nii.gz
29,0.7304162292139398,0.9571386488609583,0.9633132353273265,2.8284271247461903,2.23606797749979,1.4142135623730951,0.6422764227642277,0.9537297953113381,0.9590295138576644,0.9995606234514872,0.999546669784799,0.9995954313572796,0.7304657070279424,0.9571621455750583,0.963330638495829,2.8284271247461903,2.23606797749979,1.4142135623730951,BraTS-PED-00057-000.nii.gz
30,0.20202020202020202,0.9249804053297503,0.9247603342742949,16.673332000533065,3.1622776601683795,3.1622776601683795,0.6122448979591837,0.9746917585983128,0.9759025483718735,0.9999755823032631,0.9994938216331775,0.9994865133005085,0.0,0.9249804053297503,0.9247603342742949,374.0,3.1622776601683795,3.1622776601683795,BraTS-PED-00060-000.nii.gz
31,0.8748520580370841,0.9604575410953715,0.9607329183153969,2.8284271247461903,1.4142135623730951,1.4142135623730951,0.9267273402674592,0.9508299170082992,0.9528320751887217,0.9997683137547616,0.9998689243334493,0.9998617235790214,0.8748520580370841,0.9604575410953715,0.9607329183153969,2.8284271247461903,1.4142135623730951,1.4142135623730951,BraTS-PED-00061-000.nii.gz
32,0.23837209302325582,0.9136302101888136,0.915697511096129,18.0,3.1622776601683795,3.1622776601683795,0.15891472868217055,0.9210458267490303,0.9156717885333858,0.9999949595317607,0.999627467968486,0.9996626332978011,0.08,0.9136302101888136,0.915697511096129,300.2,3.1622776601683795,3.1622776601683795,BraTS-PED-00062-000.nii.gz
33,0.8395483061480552,0.8599518952228796,0.8544853963838664,7.681145747868608,3.4641016151377544,3.3166247903554,0.811015223504315,0.9461829701746253,0.9493548636328517,0.9998600533972543,0.9992604005609453,0.9992070422823163,0.06161280579885231,0.8599518952228796,0.8544853963838664,321.75005526889885,3.4641016151377544,3.3166247903554,BraTS-PED-00063-000.nii.gz
